#READ TERR 1 2
#! WT
121.500	0.500	-0.5	1.089168	1.63593	-0.797271
122.500	0.500	-0.5	2.178336	2.022585	-1.237295
123.500	0.500	-0.5	1.089168	1.63593	-0.797271
125.500	0.500	-0.5	2.178336	2.022585	-1.237295
127.500	0.500	-0.5	2.178336	2.022585	-1.237295
133.500	0.500	-0.5	5.312789	2.796653	-2.065614
135.500	0.500	-0.5	4.459555	2.796653	-2.064551
136.500	0.500	-0.5	4.250231	2.555452	-1.818037
139.500	0.500	-0.5	2.125049	1.973108	-1.207028
140.500	0.500	-0.5	2.125049	1.973108	-1.207028
141.500	0.500	-0.5	4.250098	2.555372	-1.81798
142.500	0.500	-0.5	2.125049	1.973108	-1.207028
143.500	0.500	-0.5	2.125049	1.973108	-1.207028
144.500	0.500	-0.5	1.062524	1.595912	-0.7777681
145.500	0.500	-0.5	3.187573	2.284428	-1.538536
146.500	0.500	-0.5	2.125049	1.973108	-1.207028
148.500	0.500	-0.5	3.187573	2.284428	-1.538536
150.500	0.500	-0.5	1.062453	1.595805	-0.7777159
151.500	0.500	-0.5	2.124906	1.972976	-1.206947
154.500	0.500	-0.5	2.124906	1.972976	-1.206947
155.500	0.500	-0.5	7.437173	3.220297	-2.495705
156.500	0.500	-0.5	5.521569	3.017368	-2.288526
158.500	0.500	-0.5	1.062453	1.595805	-0.7777159
159.500	0.500	-0.5	3.18736	2.284275	-1.538433
161.500	0.500	-0.5	4.249843	2.555219	-1.817871
164.500	0.500	-0.5	3.187382	2.284291	-1.538444
165.500	0.500	-0.5	2.124921	1.97299	-1.206956
168.500	0.500	-0.5	2.124921	1.97299	-1.206956
169.500	0.500	-0.5	4.459148	2.796397	-2.064362
170.500	0.500	-0.5	3.187384	2.284292	-1.538445
173.500	0.500	-0.5	4.24985	2.555223	-1.817875
177.500	0.500	-0.5	1.062463	1.595819	-0.7777228
178.500	0.500	-0.5	4.459156	2.796402	-2.064366
179.500	0.500	-0.5	4.24985	2.555223	-1.817875
181.500	0.500	-0.5	2.124919	1.972988	-1.206955
184.500	0.500	-0.5	4.459131	2.796387	-2.064355
185.500	0.500	-0.5	3.18737	2.284282	-1.538438
187.500	0.500	-0.5	3.18737	2.284282	-1.538438
188.500	0.500	-0.5	4.249827	2.555209	-1.817865
189.500	0.500	-0.5	5.312284	2.796387	-2.065417
190.500	0.500	-0.5	6.584045	3.22137	-2.49465
191.500	0.500	-0.5	4.459131	2.796387	-2.064355
193.500	0.500	-0.5	3.187735	2.284544	-1.538614
194.500	0.500	-0.5	2.125157	1.973208	-1.20709
197.500	0.500	-0.5	2.125157	1.973208	-1.20709
202.500	0.500	-0.5	6.375539	3.017756	-2.28882
203.500	0.500	-0.5	5.313233	2.796887	-2.065786
204.500	0.500	-0.5	5.313233	2.796887	-2.065786
205.500	0.500	-0.5	3.18794	2.284691	-1.538713
206.500	0.500	-0.5	2.125293	1.973335	-1.207167
207.500	0.500	-0.5	8.501173	3.411097	-2.688499
208.500	0.500	-0.5	6.585221	3.221946	-2.495096
209.500	0.500	-0.5	5.313233	2.796887	-2.065786
210.500	0.500	-0.5	4.459928	2.796886	-2.064723
211.500	0.500	-0.5	2.125293	1.973335	-1.207167
212.500	0.500	-0.5	3.18794	2.284691	-1.538713
213.500	0.500	-0.5	5.312911	2.796717	-2.065661
215.500	0.500	-0.5	5.312831	2.796675	-2.06563
216.500	0.500	-0.5	5.312831	2.796675	-2.06563
218.500	0.500	-0.5	2.125132	1.973186	-1.207076
219.500	0.500	-0.5	4.45959	2.796675	-2.064567
220.500	0.500	-0.5	4.250265	2.555472	-1.818052
221.500	0.500	-0.5	6.375397	3.017689	-2.288769
222.500	0.500	-0.5	5.312831	2.796675	-2.06563
223.500	0.500	-0.5	5.312831	2.796675	-2.06563
224.500	0.500	-0.5	1.062693	1.596165	-0.7778916
225.500	0.500	-0.5	3.18808	2.284791	-1.538781
226.500	0.500	-0.5	5.313466	2.79701	-2.065877
228.500	0.500	-0.5	7.438853	3.221025	-2.496269
229.500	0.500	-0.5	5.73323	3.219961	-2.495205
230.500	0.500	-0.5	5.313466	2.79701	-2.065877
231.500	0.500	-0.5	2.125386	1.973422	-1.20722
232.500	0.500	-0.5	3.18808	2.284791	-1.538781
233.500	0.500	-0.5	9.564239	3.590843	-2.869275
234.500	0.500	-0.5	3.18808	2.284791	-1.538781
235.500	0.500	-0.5	5.446186	2.866873	-2.117479
236.500	0.500	-0.5	5.446186	2.866873	-2.117479
237.500	0.500	-0.5	4.571528	2.866873	-2.116389
238.500	0.500	-0.5	5.446186	2.866873	-2.117479
239.500	0.500	-0.5	3.267711	2.34186	-1.577216
240.500	0.500	-0.5	8.713897	3.496453	-2.755773
241.500	0.500	-0.5	5.876434	3.300389	-2.55753
242.500	0.500	-0.5	2.178474	2.022714	-1.237374
244.500	0.500	-0.5	3.267711	2.34186	-1.577216
247.500	0.500	-0.5	4.250506	2.555618	-1.818155
249.500	0.500	-0.5	4.250506	2.555618	-1.818155
250.500	0.500	-0.5	2.125253	1.973298	-1.207144
251.500	0.500	-0.5	3.18788	2.284648	-1.538684
252.500	0.500	-0.5	6.37576	3.017861	-2.2889
253.500	0.500	-0.5	5.313133	2.796834	-2.065748
254.500	0.500	-0.5	2.125253	1.973298	-1.207144
255.500	0.500	-0.5	3.18788	2.284648	-1.538684
256.500	0.500	-0.5	2.125021	1.973083	-1.207013
257.500	0.500	-0.5	11.68762	3.922793	-3.202412
258.500	0.500	-0.5	3.187532	2.284398	-1.538516
259.500	0.500	-0.5	5.312553	2.796529	-2.065522
260.500	0.500	-0.5	9.562596	3.590226	-2.868782
264.500	0.500	-0.5	2.125021	1.973083	-1.207013
266.500	0.500	-0.5	7.437575	3.220471	-2.49584
268.500	0.500	-0.5	2.125254	1.973298	-1.207145
270.500	0.500	-0.5	5.313135	2.796835	-2.065748
271.500	0.500	-0.5	7.647726	3.412097	-2.687386
272.500	0.500	-0.5	5.522472	3.017862	-2.2889
273.500	0.500	-0.5	2.125254	1.973298	-1.207145
274.500	0.500	-0.5	2.125254	1.973298	-1.207145
275.500	0.500	-0.5	3.187881	2.284648	-1.538685
276.500	0.500	-0.5	3.187881	2.284648	-1.538685
277.500	0.500	-0.5	7.437623	3.220492	-2.495856
278.500	0.500	-0.5	5.312178	2.796331	-2.065376
279.500	0.500	-0.5	5.521478	3.017318	-2.288488
281.500	0.500	-0.5	4.249742	2.555158	-1.817828
283.500	0.500	-0.5	2.124871	1.972943	-1.206927
285.500	0.500	-0.5	2.124871	1.972943	-1.206927
288.500	0.500	-0.5	1.062436	1.595778	-0.777703
290.500	0.500	-0.5	3.187235	2.284186	-1.538373
293.500	0.500	-0.5	1.062412	1.595742	-0.7776855
294.500	0.500	-0.5	3.187235	2.284186	-1.538373
296.500	0.500	-0.5	1.062412	1.595742	-0.7776855
298.500	0.500	-0.5	5.312058	2.796268	-2.06533
300.500	0.500	-0.5	4.459579	2.796668	-2.064562
304.500	0.500	-0.5	1.062563	1.59597	-0.7777966
308.500	0.500	-0.5	11.89752	4.078122	-3.357705
309.500	0.500	-0.5	54.18971	7.588111	-7.58812
310.500	0.500	-0.5	87.33655	9.717603	-9.717621
311.500	0.500	-0.5	94.98391	10.2074	-10.20742
312.500	0.500	-0.5	89.6713	9.927036	-9.927055
313.500	0.500	-0.5	118.3594	11.35909	-11.35912
314.500	0.500	-0.5	93.06858	10.1877	-10.18772
315.500	0.500	-0.5	77.13074	9.319575	-9.31959
316.500	0.500	-0.5	72.02784	9.114045	-9.114058
317.500	0.500	-0.5	79.25578	9.439938	-9.439954
318.500	0.500	-0.5	58.43873	7.879915	-7.879926
319.500	0.500	-0.5	50.35797	7.534837	-7.534845
320.500	0.500	-0.5	65.22993	8.518917	-8.518929
321.500	0.500	-0.5	46.95745	7.177986	-7.177994
322.500	0.500	-0.5	41.64521	6.773435	-6.773441
323.500	0.500	-0.5	22.31143	4.868762	-4.868765
324.500	0.500	-0.5	47.81021	7.127153	-7.127161
325.500	0.500	-0.5	26.98061	5.650846	-5.650849
326.500	0.500	-0.5	18.06163	4.380596	-4.380598
327.500	0.500	-0.5	9.562042	3.590018	-2.868616
329.500	0.500	-0.5	6.374694	3.017357	-2.288517
330.500	0.500	-0.5	1.062449	1.595799	-0.7777129
331.500	0.500	-0.5	5.312515	2.796509	-2.065507
332.500	0.500	-0.5	3.187509	2.284382	-1.538505
333.500	0.500	-0.5	2.125006	1.973068	-1.207004
336.500	0.500	-0.5	1.062503	1.59588	-0.7777524
337.500	0.500	-0.5	4.250012	2.55532	-1.817944
